Threshold_Years,FP_Cost,FN_Cost,Cost_Ratio,Best_Thresh,FP,FN,FP_Rate,FN_Rate,Error_Ratio_FP_to_FN
10,43,57,0.7543859649122807,0.56,71,83,0.11396468699839486,0.20194647201946472,0.8554216867469879
10,42,58,0.7241379310344828,0.56,71,83,0.11396468699839486,0.20194647201946472,0.8554216867469879
10,41,59,0.6949152542372882,0.56,71,83,0.11396468699839486,0.20194647201946472,0.8554216867469879
10,40,60,0.6666666666666666,0.56,71,83,0.11396468699839486,0.20194647201946472,0.8554216867469879
10,39,61,0.639344262295082,0.56,71,83,0.11396468699839486,0.20194647201946472,0.8554216867469879
10,38,62,0.6129032258064516,0.56,71,83,0.11396468699839486,0.20194647201946472,0.8554216867469879
10,37,63,0.5873015873015873,0.56,71,83,0.11396468699839486,0.20194647201946472,0.8554216867469879
10,36,64,0.5625,0.56,71,83,0.11396468699839486,0.20194647201946472,0.8554216867469879
10,35,65,0.5384615384615384,0.53,89,73,0.14285714285714285,0.17761557177615572,1.2191780821917808
10,34,66,0.5151515151515151,0.53,89,73,0.14285714285714285,0.17761557177615572,1.2191780821917808
10,33,67,0.4925373134328358,0.53,89,73,0.14285714285714285,0.17761557177615572,1.2191780821917808
10,32,68,0.47058823529411764,0.53,89,73,0.14285714285714285,0.17761557177615572,1.2191780821917808
10,31,69,0.4492753623188406,0.53,89,73,0.14285714285714285,0.17761557177615572,1.2191780821917808
10,30,70,0.42857142857142855,0.49,125,57,0.20064205457463885,0.1386861313868613,2.192982456140351
10,29,71,0.4084507042253521,0.49,125,57,0.20064205457463885,0.1386861313868613,2.192982456140351
10,28,72,0.3888888888888889,0.49,125,57,0.20064205457463885,0.1386861313868613,2.192982456140351
10,27,73,0.3698630136986301,0.49,125,57,0.20064205457463885,0.1386861313868613,2.192982456140351
10,26,74,0.35135135135135137,0.4,181,37,0.29052969502407705,0.09002433090024331,4.891891891891892
10,25,75,0.3333333333333333,0.39,184,36,0.2953451043338684,0.08759124087591241,5.111111111111111
10,24,76,0.3157894736842105,0.39,184,36,0.2953451043338684,0.08759124087591241,5.111111111111111
10,23,77,0.2987012987012987,0.38,194,33,0.3113964686998395,0.08029197080291971,5.878787878787879
10,22,78,0.28205128205128205,0.38,194,33,0.3113964686998395,0.08029197080291971,5.878787878787879
10,21,79,0.26582278481012656,0.38,194,33,0.3113964686998395,0.08029197080291971,5.878787878787879
10,20,80,0.25,0.38,194,33,0.3113964686998395,0.08029197080291971,5.878787878787879
10,19,81,0.2345679012345679,0.38,194,33,0.3113964686998395,0.08029197080291971,5.878787878787879
10,18,82,0.21951219512195122,0.38,194,33,0.3113964686998395,0.08029197080291971,5.878787878787879
10,17,83,0.20481927710843373,0.38,194,33,0.3113964686998395,0.08029197080291971,5.878787878787879
10,16,84,0.19047619047619047,0.38,194,33,0.3113964686998395,0.08029197080291971,5.878787878787879
10,15,85,0.17647058823529413,0.38,194,33,0.3113964686998395,0.08029197080291971,5.878787878787879
10,14,86,0.16279069767441862,0.38,194,33,0.3113964686998395,0.08029197080291971,5.878787878787879
10,13,87,0.14942528735632185,0.15000000000000002,334,12,0.536115569823435,0.029197080291970802,27.833333333333332
10,12,88,0.13636363636363635,0.15000000000000002,334,12,0.536115569823435,0.029197080291970802,27.833333333333332
10,11,89,0.12359550561797752,0.15000000000000002,334,12,0.536115569823435,0.029197080291970802,27.833333333333332
10,10,90,0.1111111111111111,0.15000000000000002,334,12,0.536115569823435,0.029197080291970802,27.833333333333332
10,9,91,0.0989010989010989,0.15000000000000002,334,12,0.536115569823435,0.029197080291970802,27.833333333333332
10,8,92,0.08695652173913043,0.14,345,11,0.5537720706260032,0.0267639902676399,31.363636363636363
10,7,93,0.07526881720430108,0.14,345,11,0.5537720706260032,0.0267639902676399,31.363636363636363
10,6,94,0.06382978723404255,0.14,345,11,0.5537720706260032,0.0267639902676399,31.363636363636363
10,5,95,0.05263157894736842,0.09999999999999999,396,8,0.6356340288924559,0.019464720194647202,49.5
10,4,96,0.041666666666666664,0.04,519,2,0.8330658105939005,0.004866180048661801,259.5
10,3,97,0.030927835051546393,0.04,519,2,0.8330658105939005,0.004866180048661801,259.5
10,2,98,0.02040816326530612,0.04,519,2,0.8330658105939005,0.004866180048661801,259.5
10,1,99,0.010101010101010102,0.01,623,0,1.0,0.0,inf
10,0,100,0.0,0.01,623,0,1.0,0.0,inf
